5843.5,-23.05917937732009,-3.069328668590742
5844.5,-22.97895952840887,-3.542333902366863
5845.5,-22.89109264710551,-4.010276463441642
5846.5,-22.79562264297918,-4.472665815849723
5847.5,-22.69259812973269,-4.929007180092185
5848.5,-22.58207204484002,-5.378798519908514
5849.5,-22.46410118707093,-5.821529218058686
5850.5,-22.33874574869915,-6.25668110200354
5851.5,-22.20606891482278,-6.683732084490202
5852.5,-22.06613658377215,-7.102162166261223
5853.5,-21.91901723412962,-7.511461155730558
5854.5,-21.7647819315449,-7.911137135652552
5855.5,-21.60350443889176,-8.300724592199913
5856.5,-21.43526137231532,-8.679791156640931
5857.5,-21.26013233728123,-9.047942219269089
5858.5,-21.07819998438825,-9.404823031067735
5859.5,-20.88954994279271,-9.750118331488238
5860.5,-20.69427061584652,-10.0835499511461
5861.5,-20.49245285327994,-10.40487315130554
5862.5,-20.28418954101948,-10.71387252985005
5863.5,-20.06957516811021,-11.01035830164756
5864.5,-19.84870543675556,-11.29416352827593
5865.5,-19.62167697493329,-11.56514256627634
5866.5,-19.38858719299956,-11.82317061332492
5867.5,-19.14953429973523,-12.0681439773266
5868.5,-18.90461746459894,-12.29998048807715
5869.5,-18.6539370871349,-12.51861936413411
5870.5,-18.3975951163434,-12.72402007841333
5871.5,-18.13569535557733,-12.91615992309517
5872.5,-17.86834369334744,-13.09503029020266
5873.5,-17.59564821573573,-13.26063209268568
5874.5,-17.3177191789025,-13.41297088648935
5875.5,-17.03466884551242,-13.55205245048887
5876.5,-16.74661121211642,-13.67787957286191
5877.5,-16.4536616709808,-13.79045057651479
5878.5,-16.15593665698514,-13.88975987350455
5879.5,-15.85355332691784,-13.97580048987265
5880.5,-15.54662930608539,-14.04856819600468
5881.5,-15.23528251861521,-14.10806659494938
5882.5,-14.91963109722354,-14.15431244862225
5883.5,-14.59979334990394,-14.18734052813397
5884.5,-14.27588774871628,-14.20720736032331
5885.5,-13.94803290199155,-14.21399360376245
5886.5,-13.61634747646638,-14.2078049842869
5887.5,-13.28095004874259,-14.18877198136397
5888.5,-12.94195888337494,-14.15704874527251
5889.5,-12.59949165401035,-14.11281163221838
5890.5,-12.25366514023254,-14.0562578680142
5891.5,-11.90459494306347,-13.9876045995818
5892.5,-11.55239526395787,-13.9070883863667
5893.5,-11.19717878556554,-13.8149650502653
5894.5,-10.83905667830154,-13.71150951328082
5895.5,-10.4781387380127,-13.5970152275861
5896.5,-10.11453363986716,-13.47179283483388
5897.5,-9.748349276073872,-13.33616778090709
5898.5,-9.379693133069027,-13.19047680092194
5899.5,-9.008672659591554,-13.03506351383635
5900.5,-8.635395581095201,-12.87027346492232
5901.5,-8.259970127034288,-12.69644916437005
5902.5,-7.882505153681903,-12.51392574086481
5903.5,-7.503110162789223,-12.3230276577408
5904.5,-7.121895232478085,-12.12406691018782
5905.5,-6.738970888250577,-11.91734275960789
5906.5,-6.354447947016528,-11.70314288205896
5907.5,-5.968437365184701,-11.48174561047654
5908.5,-5.581050113658813,-11.25342277153891
5909.5,-5.192397090537239,-11.01844262635245
5910.5,-4.802589068631655,-10.77707250492222
5911.5,-4.411736663076459,-10.52958084790998
5912.5,-4.019950296448384,-10.27623863799272
5913.5,-3.627340136795846,-10.01732033275334
5914.5,-3.234015988080969,-9.753104588563474
5915.5,-2.840087122132796,-9.483875115064848
5916.5,-2.445662054132698,-9.209921912558684
5917.5,-2.050848277442734,-8.931543069857298
5918.5,-1.655751985595727,-8.649047037281662
5919.5,-1.260477816696832,-8.362755124409887
5920.5,-0.8651286571337983,-8.073003793988164
5921.5,-0.4698055367009747,-7.780146260460697
5922.5,-0.07460763656513438,-7.484552896092509
5923.5,0.3203675828705886,-7.186610154150912
5924.5,0.7150241432680259,-6.886717882419703
5925.5,1.109267222617266,-6.58528520538232
5926.5,1.503002777267841,-6.282725405725842
5927.5,1.896137152072857,-5.979450381515107
5928.5,2.288576718244251,-5.675865393350364
5929.5,2.68022757171964,-5.372364694465318
5930.5,3.070995313545062,-5.069328500038637
5931.5,3.460784920024426,-4.767121494650269
5932.5,3.849500696692273,-4.466092752849363
5933.5,4.237046298899673,-4.166576757628377
5934.5,4.623324794977355,-3.868894968666609
5935.5,5.008238746233125,-3.573357382828704
5936.5,5.391690281836092,-3.280263617428886
5937.5,5.773581154493447,-2.989903208428586
5938.5,6.153812773288959,-2.702555148586953
5939.5,6.5322862207425,-2.418486896885952
5940.5,6.908902269755307,-2.13795335660825
5941.5,7.283561421092637,-1.861196371469077
5942.5,7.656163981913583,-1.588445317100195
5943.5,8.026610200916746,-1.319919123156637
5944.5,8.394800466301053,-1.055829812227444
5945.5,8.760635561014693,-0.7963873080133226
5946.5,9.124016957424729,-0.5418049121039985
5947.5,9.48484712330437,-0.2923047085185999
5948.5,9.843029804590172,-0.04812196074658459
5949.5,10.19847024924797,0.1904922004055152
5950.5,10.55107534131743,0.4232703797476916
5951.5,10.90075362411201,0.6499309648705776
5952.5,11.2474152053524,0.8701823357614558
5953.5,11.59097155249053,1.083728689591226
5954.5,11.93133520109383,1.290276522420641
5955.5,12.26841941066922,1.489540901155237
5956.5,12.60213780869009,1.681250585491057
5957.5,12.93240406375265,1.86515142688279
5958.5,13.25913162288375,2.041007849577113
5959.5,13.5822335368918,2.208602530860276
5960.5,13.90162238323434,2.367734930715415
5961.5,14.217210280814,2.518219371360374
5962.5,14.52890897762272,2.659883578882955
5963.5,14.8366299830846,2.792568337458988
5964.5,15.14028471322592,2.916128681675559
5965.5,15.4397846195275,3.030436603414046
5966.5,15.73504128058675,3.135384826466066
5967.5,16.02596644799068,3.230890895034008
5968.5,16.31247205176943,3.316900569660447
5969.5,16.59447018364027,3.393389609368455
5970.5,16.87187308530853,3.460363196680873
5971.5,17.14459317265544,3.517852715819799
5972.5,17.41254312344472,3.565910009365666
5973.5,17.67563604674628,3.604599848247744
5974.5,17.93378573805776,3.633991595030011
5975.5,18.18690700742923,3.654151371979651
5976.5,18.43491605215235,3.665135944387203
5977.5,18.67773083341501,3.66698923565184
5978.5,18.91527141070939,3.659742040305332
5979.5,19.14746018983479,3.643414795518766
5980.5,19.37422205049378,3.61802291162735
5981.5,19.59548433608319,3.583583553049834
5982.5,19.81117670895333,3.54012269326995
5983.5,20.02123089546296,3.487681173276087
5984.5,20.22558036300608,3.426318841058105
5985.5,20.42415998237209,3.356116251417006
5986.5,20.61690573132429,3.277174006214409
5987.5,20.80375448816146,3.189610262382075
5988.5,20.98464394855627,3.093557449281207
5989.5,21.15951267751314,2.989159261183204
5990.5,21.32830028480216,2.876569096860862
5991.5,21.49094769077091,2.755950613681421
5992.5,21.6473974341721,2.627480716208765
5993.5,21.7975939673968,2.491354616660146
5994.5,21.94148388862482,2.347792098121545
5995.5,22.07901607425691,2.197043801216751
5996.5,22.21014169609488,2.039396092250854
5997.5,22.33481413218662,1.875173359244627
5998.5,22.4529888032655,1.704736854478369
5999.5,22.56462298382243,1.528479923507689
6000.5,22.6696756445023,1.34681995924177
6001.5,22.7681073788327,1.160188203313055
6002.5,22.85988045269671,0.9690187506519122
6003.5,22.94495899181279,0.7737384242780081
6004.5,23.02330929510932,0.5747589213272022
