8035.804977653955,124.5614994853848,8036.157721545101,235.4876359167865
8036.804960132461,124.418169513768,8037.158402372924,235.6354654695723
8037.804909258662,124.2624308007171,8038.159108285917,235.7956897246074
8038.804825009724,124.0944029826487,8039.159838446852,235.9681878616508
8039.804707406191,123.914213833479,8040.160592012538,236.1528309018835
8040.804556517821,123.7219990415589,8041.161368141199,236.3494818672213
8041.804372467193,123.5179021276639,8042.162165996841,236.5579958271899
8042.804155430437,123.3020744248514,8043.162984750507,236.7782199121334
8043.803905634942,123.0746750208305,8044.163823579001,237.0099934093708
8044.803623354418,122.8358705561795,8045.16468166207,237.2531480332617
8045.80330890214,122.5858347963416,8046.16555817931,237.507508447909
8046.802962623425,122.3247479295386,8047.166452308037,237.7728930732775
8047.802584888485,122.0527955977653,8048.167363223079,238.04911514847
8048.802176086615,121.7701677077706,8049.168290098979,238.3359839805848
8049.801736622326,121.4770571372235,8050.16923211449,238.6333062573439
8050.801266913618,121.1736584609417,8051.170188458699,238.9408872890598
8051.800767392076,120.860166840691,8052.171158337699,239.2585320398155
8052.800238504148,120.5367772027415,8053.172140980482,239.5860458261945
8053.79968071269,120.2036837832446,8054.173135642855,239.9232346261736
8054.799094497918,119.8610800884225,8055.174141608489,240.2699049822398
8055.798480356977,119.5091592175079,8056.175158186749,240.6258635539407
8056.797838801757,119.1481144749271,8057.17618470756,240.9909164277594
8057.79717035498,118.7781401384118,8058.177220514185,241.3648683283403
8058.796475544946,118.3994322203127,8059.178264955214,241.7475218875185
8059.795754899767,118.0121890912037,8060.179317377248,242.1386771118186
8060.795008941947,117.6166118237414,8061.180377119718,242.5381311574325
8061.794238184279,117.212904205708,8062.181443512875,242.9456784616601
8062.793443127704,116.8012723955286,8063.182515879463,243.3611112164377
8063.792624261522,116.3819242782796,8064.183593539919,243.7842201179213
8064.791782065881,115.9550686158624,8065.184675820318,244.214795276304
8065.79091701601,115.5209141140259,8066.18576206182,244.6526271524475
8066.790029587445,115.0796685510113,8067.186851630127,245.0975073950373
8067.789120261242,114.6315380662063,8068.187943923517,245.5492294677364
8068.788189528253,114.176726692768,8069.189038378369,246.0075890246301
8069.787237891725,113.7154361518291,8070.190134471522,246.47238402322
8070.786265867798,113.2478658693463,8071.191231719557,246.9434146381864
8071.785273983945,112.7742131405479,8072.192329675588,247.4204830732953
8072.784262775694,112.2946733269205,8073.193427924588,247.9033933817812
8073.783232782366,111.8094399720481,8074.19452607859,248.391951420223
8074.782184542623,111.3187047357403,8075.195623772902,248.8859650056151
8075.781118590668,110.8226571005366,8076.196720664281,249.3852443221575
8076.780035453691,110.3214838344158,8077.197816431463,249.8896025491536
8077.778935650916,109.815368277897,8078.19891077786,250.3988566371335
8078.777819694159,109.3044895508078,8079.200003435712,250.9128281023717
8079.776688089601,108.7890218233383,8080.201094170602,251.4313437067424
8080.775541340047,108.2691337782663,8081.202182785038,251.9542358752754
8081.774379947073,107.7449883996179,8082.20326911997,252.4813427505398
8082.773204412301,107.2167431550559,8083.20435305346,253.0125078356829
8083.772015237381,106.6845505859336,8084.205434496188,253.5475792246761
8084.770812922493,106.1485592594725,8085.206513384189,254.0864085165112
8085.769597963558,105.6089149742207,8086.207589669685,254.6288495362282
8086.768370848576,105.0657620502485,8087.208663311299,255.1747570299464
8087.767132053815,104.5192445602147,8088.209734265104,255.723985513421
8088.765882040528,103.9695073165402,8089.210802477814,256.2763884086672
8089.764621252877,103.4166965122853,8090.2118678831,256.8318175796512
8090.763350117476,102.8609599456342,8091.212930401446,257.3901232976878
8091.762069044683,102.3024468313016,8092.213989943332,257.9511545937082
8092.76077843145,101.7413072777253,8093.215046415026,258.5147599156375
8093.759478665231,101.1776915314329,8094.216099725775,259.0807879391393
8094.758170128302,100.6117491538627,8095.217149795087,259.649088397405
8095.756853201789,100.043628262719,8096.218196558803,260.2195127710004
8096.755528268751,99.47347496363966,8097.21923997302,260.7919147534707
8097.754195715924,98.90143303519325,8098.220280015416,261.3661504437055
8098.752855934013,98.32764388482127,8099.221316684053,261.9420782759103
8099.751509316654,97.75224672331801,8100.222349994289,262.5195587767398
8100.750156258498,97.17537886191033,8101.223379974742,263.0984542397871
8101.748797152953,96.5971760143125,8102.224406663451,263.6786284637436
8102.747432390187,96.01777248488564,8103.225430105241,264.2599466534081
8103.746062355883,95.43730115083547,8104.226450350997,264.8422755555036
8104.744687431017,94.85589319029584,8105.227467459067,265.4254838490937
8105.743307992728,94.27367758609152,8106.228481498546,266.0094427440786
8106.741924416031,93.69078046636662,8107.229492553647,266.5940266803316
8107.740537075967,93.10732441345149,8108.230500728146,267.1791139970956
8108.739146349674,92.52342788418503,8109.231506148696,267.764587409335
8109.73775261784,91.93920488056764,8110.232508966065,268.3503341718502
8110.736356265198,91.35476499194196,8111.233509353598,268.9362458317312
8111.73495767984,90.77021385093421,8112.234507502762,269.5222175513405
8112.733557251441,90.18565400339006,8113.235503616187,270.1081470494172
8113.732155368713,89.6011861072902,8114.236497899011,270.6939332635997
8114.730752416518,89.01691032364155,8115.237490549741,271.2794749104603
8115.729348773194,88.43292772397902,8116.238481751891,271.8646691108233
8116.727944808635,87.84934154903422,8117.239471667544,272.4494102599107
8117.726540883422,87.26625815322213,8118.24046043362,273.033589272436
8118.725137349177,86.68378753485941,8119.24144816118,273.6170932721723
8119.723734550083,86.10204342815996,8120.242434937546,274.1998057253543
8120.722332825207,85.52114297663177,8121.243420830565,274.7816069493755
8121.720932511246,84.94120610115695,8122.244405894017,275.362374864017
8122.719533945164,84.36235469230142,8123.245390173061,275.9419858358497
8123.718137466293,83.78471179335,8124.246373708706,276.520315458258
8124.71674341762,83.20840090809091,8125.247356540594,277.097239136645
8125.715352146147,82.6335455400076,8126.248338707815,277.6726324140113
8126.71396400245,82.06026900413578,8127.249320247921,278.2463710189435
8127.712579339707,81.4886944903167,8128.250301194715,278.818330695357
8128.711198512604,80.91894530123635,8129.251281575628,279.3883869113566
8129.709821876512,80.35114515176942,8130.252261409611,279.9564145795066
8130.708449787252,79.7854183955227,8131.253240706298,280.5222879142431
8131.707082601623,79.22189007661802,8132.254219466874,281.0858805103332
8132.705720678666,78.66068572562877,8133.255197686768,281.6470656973976
8133.704364381477,78.10193090365939,8134.256175359714,282.2057171282446
8134.703014079211,77.54575053252557,8135.25715248249,282.761709526306
8135.701670148882,76.9922681332946,8136.258129059356,283.3149194508151
8136.700332976584,76.44160511513822,8137.25910510522,283.8652259227879
8137.699002957878,75.89388026507866,8138.260080646699,284.412510765361
8138.697680497226,75.3492095805976,8139.261055720613,284.9566585399265
8139.696366006568,74.80770651801355,8140.262030369881,285.4975560433352
8140.695059903311,74.26948268879148,8141.263004637186,286.0350913708323
8141.693762608073,73.73464893088064,8142.263978557235,286.5691526632069
8142.692474542607,73.20331664474111,8143.264952148616,287.0996266788437
8143.691196128229,72.67559922052425,8144.265925406292,287.6263973782256
8144.689927784983,72.15161336445397,8145.266898295703,288.1493447153237
8145.688669931637,71.63148016985808,8146.26787074905,288.6683437764494
8146.687422986307,71.115325781555,8147.268842663977,289.1832643611251
8147.686187367569,70.60328161892633,8148.269813904505,289.6939710318862
8148.684963495624,70.09548415132127,8149.270784303567,290.2003235617026
8149.683751793254,69.59207432062928,8150.27175366645,290.7021776708285
8150.682552686271,69.09319674341172,8151.272721774277,291.1993858930445
8151.681366603377,68.59899885414094,8152.273688386783,291.6917984054179
8152.68019397544,68.10963014300209,8153.274653243964,292.1792636854576
8153.679035234421,67.62524160439803,8154.275616066473,292.6616289153799
8154.677890812215,67.14598545762557,8155.276576554942,293.1387401006856
8155.676761139753,66.67201512710162,8156.277534388802,293.6104419623207
8156.675646646673,66.20348542165394,8157.278489225228,294.0765777021397
8157.674547761687,65.74055278016893,8158.27944069887,294.5369887659124
8158.673464913706,65.2833754659391,8159.280388422908,294.9915147577642
8159.672398533546,64.83211357049406,8160.281331991645,295.4399935903282
8160.671349055919,64.38692875591649,8161.282270984525,295.8822619312287
8161.670316921341,63.94798369712964,8162.283204971164,296.3181559263374
8162.669302577625,63.51544129155194,8163.28413351666,296.7475121091284
8163.66830648057,63.089463714644,8164.28505618639,297.1701683661836
8164.66732909381,62.670211501379,8165.285972549457,297.5859647811935
8165.666370887714,62.257842790281,8166.286882180221,297.9947442101187
8166.665432337636,61.85251289880708,8167.287784657586,298.3963524650304
8167.664513921721,61.45437431096391,8168.288679562066,298.7906380408447
8168.66361611867,61.06357710821741,8169.289566471113,299.1774514238871
8169.662739405797,60.68026979996292,8170.290444953306,299.5566440680818
8170.661884257545,60.30460041590894,8171.291314562325,299.9280672069405
8171.661051144606,59.93671770032721,8172.292174831492,300.2915706870372
8172.660240533492,59.57677220574386,8173.293025269629,300.647002027396
